sa2_code_2021,Private 4 profit%,Fee per hr,Fee growth%,% fee above cap,Low quality%,On track%,Prenatal visits%,Low b/weight%,Age4 enr%,Reg/remote%,Indig%,SEIFA %,cluster
217031474,20,10.45,-2.0372419714055,11.1111111111111,40,49,83.3,5.7,82.45614035087719,100,4.778156996587031,0.28,2
217031475,0,10.45,-2.0372419714055,11.1111111111111,0,50,83.3,5.7,112.16216216216218,100,1.8223234624145783,0.44,2
217031476,25,10.45,-2.0372419714055,11.1111111111111,0,50,83.3,5.7,81.57894736842105,100,6.878306878306878,0.41,2
301011001,57.14,10.46,6.40872845363714,3.44827586206897,0,46.5,96.9,5.6,103.84615384615385,0,5.980861244019139,0.46,3
301011002,33.33,10.46,6.40872845363714,3.44827586206897,0,61.6,96.9,5.6,77.98165137614679,0,2.268041237113402,0.87,3
301011003,83.33,10.46,6.40872845363714,3.44827586206897,0,52,96.9,5.6,92.3529411764706,0,4.747162022703819,0.65,3
301011004,57.14,10.46,6.40872845363714,3.44827586206897,0,53.29999999999999,96.9,5.6,95,0,6.399383191981496,0.47,3
301011005,0,10.46,6.40872845363714,3.44827586206897,0,68.9,96.9,5.6,77.55102040816327,0,3.2490974729241873,0.44,3
301011006,100,10.46,6.40872845363714,3.44827586206897,0,58.8,96.9,5.6,103.77358490566037,0,3.816793893129771,0.77,3
301021007,57.14,10.25,6.05059087478565,3.44827586206897,0,59.8,98,5.5,104.49438202247192,0,3.4375000000000004,0.56,3
301021008,75,10.25,6.05059087478565,3.44827586206897,0,57.4,98,5.5,86.36363636363636,0,3.225806451612903,0.79,3
301021009,83.33,10.25,6.05059087478565,3.44827586206897,0,49.400000000000006,98,5.5,92.62672811059907,0,8.079268292682928,0.65,3
301021011,50,10.25,6.05059087478565,3.44827586206897,25,56.10000000000001,98,5.5,93.38235294117648,0,2.664796633941094,0.86,3
301021012,80,10.25,6.05059087478565,3.44827586206897,20,56.70000000000002,98,5.5,90.07633587786259,0,6.085192697768763,0.79,3
301021013,80,10.25,6.05059087478565,3.44827586206897,0,56.49999999999999,98,5.5,93.19727891156462,0,5.766871165644172,0.54,3
302021027,60,10.83,6.33569805693888,3.7037037037037,0,54.2,99.1,6.9,102.25563909774435,0,3.8882138517618463,0.71,3
302021028,100,10.83,6.33569805693888,3.7037037037037,0,55.1,99.1,6.9,105.15463917525774,0,6.0606060606060606,0.41,3
302021029,50,10.83,6.33569805693888,3.7037037037037,0,68.79999999999998,99.1,6.9,97.22222222222221,0,5.02092050209205,0.74,3
302021030,33.33,10.83,6.33569805693888,3.7037037037037,0,73.2,99.1,6.9,100,0,4.775280898876404,0.69,3
302021031,50,10.83,6.33569805693888,3.7037037037037,0,57.100000000000016,99.1,6.9,93.33333333333333,0,2.9865125240847785,0.81,3
302021032,33.33,10.83,6.33569805693888,3.7037037037037,33.33333333333333,52.2,99.1,6.9,87.95180722891565,0,7.569721115537849,0.57,3
302021033,33.33,10.83,6.33569805693888,3.7037037037037,0,53.5,99.1,6.9,93.33333333333333,0,2.909090909090909,0.64,3
302021034,50,10.83,6.33569805693888,3.7037037037037,0,62,99.1,6.9,97.84172661870504,0,2.541436464088398,0.86,3
302031035,60,11.32,5.91862512402004,10.5263157894737,0,50,98.1,5.3,95.04950495049505,0,5.4331864904552125,0.55,3
302031038,66.67,11.32,5.91862512402004,10.5263157894737,0,49.6,98.1,5.3,98.87640449438202,0,3.0821917808219177,0.72,3
302031039,50,11.32,5.91862512402004,10.5263157894737,0,46.5,98.1,5.3,80.3680981595092,0,4.756637168141593,0.67,3
302031040,40,11.32,5.91862512402004,10.5263157894737,20,54.50000000000001,98.1,5.3,106.25,0,1.227830832196453,0.68,3
303011047,50,11.5,7.02262128964001,20,0,58.8,98.1,4.4,89.13043478260869,0,0.6679389312977099,0.94,3
303011048,80,11.5,7.02262128964001,20,0,50.6,98.1,4.4,93.18181818181817,0,2.4667931688804554,0.8,3
303011049,100,11.5,7.02262128964001,20,0,53,98.1,4.4,98,0,2.928870292887029,0.75,3
303011050,66.67,11.5,7.02262128964001,20,0,35.3,98.1,4.4,89.1891891891892,0,4.487179487179487,0.64,3
303011051,33.33,11.5,7.02262128964001,20,0,53.29999999999999,98.1,4.4,85.92964824120602,0,2.7225130890052354,0.9,3
303021052,66.67,11.55,5.86799442705304,17.2413793103448,0,54,96.3,5.6,100,0,3.6111111111111103,0.75,3
303021053,53.85,11.55,5.86799442705304,17.2413793103448,0,71.5,96.3,5.6,94.05405405405406,0,0.6698564593301436,0.88,3
303021054,100,11.55,5.86799442705304,17.2413793103448,0,61.1,96.3,5.6,91.11111111111111,0,1.185770750988142,0.77,3
303021055,75,11.55,5.86799442705304,17.2413793103448,0,52.7,96.3,5.6,93.90243902439023,0,1.6366612111292964,0.79,3
303021056,60,11.55,5.86799442705304,17.2413793103448,0,61.7,96.3,5.6,94.91525423728814,0,2.627737226277372,0.75,3
303021057,100,11.55,5.86799442705304,17.2413793103448,0,53.900000000000006,96.3,5.6,98.80952380952381,0,1.9455252918287935,0.85,3
303021058,75,11.55,5.86799442705304,17.2413793103448,0,50,96.3,5.6,114.70588235294117,0,1.0344827586206895,0.73,3
303021059,66.67,11.55,5.86799442705304,17.2413793103448,16.666666666666664,47,96.3,5.6,98.91304347826086,0,1.263823064770932,0.86,3
303031060,83.33,10.74,6.25955325175945,6.25,8.333333333333332,47.20000000000001,94.6,5.7,81.3953488372093,0,2.3465703971119134,0.74,3
303031062,50,10.74,6.25955325175945,6.25,0,49.6,94.6,5.7,91.91919191919192,0,3.883495145631067,0.67,3
303031063,44.44,10.74,6.25955325175945,6.25,0,50.8,94.6,5.7,101.76470588235293,0,2.0905923344947737,0.67,3
303031064,100,10.74,6.25955325175945,6.25,0,56.10000000000001,94.6,5.7,86.1878453038674,0,0.3980099502487562,0.94,3
303031065,75,10.74,6.25955325175945,6.25,0,56.00000000000001,94.6,5.7,95.19999999999999,0,4.769001490312966,0.59,3
303031066,0,10.74,6.25955325175945,6.25,33.33333333333333,48.40000000000001,94.6,5.7,94.35483870967742,0,1.1976047904191618,0.76,3
303041067,40,11.5,5.06087355624004,21.0526315789474,0,52.2,96.4,5.4,81.69014084507043,0,0.8086253369272237,0.42,3
303041068,75,11.5,5.06087355624004,21.0526315789474,25,56.00000000000001,96.4,5.4,90.84507042253522,0,2.827763496143959,0.67,3
303041069,50,11.5,5.06087355624004,21.0526315789474,0,55.2,96.4,5.4,108.51063829787233,0,1.090909090909091,0.67,3
303041070,0,11.5,5.06087355624004,21.0526315789474,0,55.8,96.4,5.4,106.18556701030928,0,3.786574870912221,0.65,3
303041071,80,11.5,5.06087355624004,21.0526315789474,0,62.2,96.4,5.4,95.29411764705881,0,2.27765726681128,0.91,3
303051072,100,10.98,7.68011944781328,9.09090909090909,0,48.40000000000001,93.9,7.1,85.71428571428571,0,2.952503209242619,0.53,3
303051073,54.55,10.98,7.68011944781328,9.09090909090909,0,55.1,93.9,7.1,89.83050847457628,0,1.1152416356877324,0.75,3
303051074,66.67,10.98,7.68011944781328,9.09090909090909,0,52.7,93.9,7.1,77,0,1.9623233908948192,0.76,3
303051075,100,10.98,7.68011944781328,9.09090909090909,0,56.70000000000002,93.9,7.1,89.51612903225806,0,1.2067578439259854,0.77,3
303051076,40,10.98,7.68011944781328,9.09090909090909,20,45.2,93.9,7.1,88.32116788321169,0,8.946078431372548,0.09,3
304021086,66.67,11.14,4.42287598826095,7.14285714285714,0,61.1,98.7,5.5,98.57142857142858,0,1.0638297872340423,0.9,3
304021087,100,11.14,4.42287598826095,7.14285714285714,0,67.79999999999998,98.7,5.5,107.01754385964912,0,0,0.98,3
304021088,66.67,11.14,4.42287598826095,7.14285714285714,33.33333333333333,58.00000000000001,98.7,5.5,96.55172413793103,0,0,0.97,3
304021089,33.33,11.14,4.42287598826095,7.14285714285714,0,75.4,98.7,5.5,92.15686274509804,0,0,1,3
304021090,14.29,11.14,4.42287598826095,7.14285714285714,0,66.39999999999999,98.7,5.5,90.5511811023622,0,0.9859154929577464,0.93,3
304021091,50,11.14,4.42287598826095,7.14285714285714,0,63.2,98.7,5.5,81.48148148148148,0,0,0.99,3
304031092,0,11.28,4.33395114137264,10,0,79.79999999999998,97.8,6.1,98.79518072289156,0,0.7843137254901961,0.98,3
304031093,66.67,11.28,4.33395114137264,10,0,72.2,97.8,6.1,87.5,0,2.247191011235955,0.84,3
304031094,42.86,11.28,4.33395114137264,10,0,63.2,97.8,6.1,83.5820895522388,0,1.1220196353436185,0.88,3
304031095,66.67,11.28,4.33395114137264,10,0,73.4,97.8,6.1,80.28169014084507,0,0,0.88,3
304031096,14.29,11.28,4.33395114137264,10,0,61.4,97.8,6.1,92.10526315789474,0,1.639344262295082,0.88,3
304031097,75,11.28,4.33395114137264,10,0,67,97.8,6.1,121.53846153846153,0,1.3015184381778742,0.89,3
305011105,77.78,11.94,4.13750644663902,39.3939393939394,0,72.4,96.6,8.6,89.36170212765957,0,1.791044776119403,0.84,1
305011106,60,11.94,4.13750644663902,39.3939393939394,0,49.5,96.6,8.6,82.14285714285714,0,3.587443946188341,0.77,3
305011108,100,11.94,4.13750644663902,39.3939393939394,0,52.3,96.6,8.6,90.69767441860465,0,1.3605442176870748,0.85,1
305011109,100,11.94,4.13750644663902,39.3939393939394,0,49.5,96.6,8.6,74.72527472527473,0,1.3725490196078431,0.88,1
305011110,40,11.94,4.13750644663902,39.3939393939394,0,44.7,96.6,8.6,86.4406779661017,0,2.18978102189781,0.84,1
305011111,60,11.94,4.13750644663902,39.3939393939394,0,72.4,96.6,8.6,50,0,1.7857142857142856,0.63,1
305011112,57.14,11.94,4.13750644663902,39.3939393939394,0,52,96.6,8.6,91.50943396226415,0,1.8518518518518516,0.85,1
305021113,50,11.97,5.44074016652514,37.5,0,63.2,97.9,5.4,98.0392156862745,0,2.9940119760479043,0.93,1
305021115,0,11.97,5.44074016652514,37.5,0,55.60000000000001,97.9,5.4,76.08695652173914,0,1.1811023622047243,0.84,1
305021116,0,11.97,5.44074016652514,37.5,0,63.4,97.9,5.4,84.21052631578947,0,2.046783625730994,0.98,1
305021117,57.14,11.97,5.44074016652514,37.5,14.285714285714285,61.6,97.9,5.4,100,0,2.8703703703703702,0.86,1
305021118,66.67,11.97,5.44074016652514,37.5,0,59.5,97.9,5.4,92.3913043478261,0,1.3157894736842104,0.96,1
305031119,0,11.43,4.77933381967508,13.8888888888889,0,54.29999999999999,99.2,6.8,114.28571428571428,0,0,0.87,3
305031120,50,11.43,4.77933381967508,13.8888888888889,50,65.1,99.2,6.8,112.32876712328768,0,1.9823788546255507,0.9,3
305031121,75,11.43,4.77933381967508,13.8888888888889,25,62.1,99.2,6.8,98.33333333333333,0,2.1671826625387,0.91,3
305031122,50,11.43,4.77933381967508,13.8888888888889,0,45.9,99.2,6.8,99.12280701754386,0,1.7377567140600316,0.85,3
305031123,0,11.43,4.77933381967508,13.8888888888889,0,61.3,99.2,6.8,102.85714285714285,0,2.127659574468085,0.97,3
305031124,50,11.43,4.77933381967508,13.8888888888889,0,54.29999999999999,99.2,6.8,82.22222222222221,0,3.169014084507042,0.91,3
305031125,0,11.43,4.77933381967508,13.8888888888889,0,46,99.2,6.8,110.95890410958904,0,0.9478672985781992,0.94,3
305031126,50,11.43,4.77933381967508,13.8888888888889,12.5,62.9,99.2,6.8,87.87878787878788,0,1.2244897959183674,0.78,3
305031127,50,11.43,4.77933381967508,13.8888888888889,0,76.6,99.2,6.8,74,0,1.45985401459854,0.84,3
305031128,100,11.43,4.77933381967508,13.8888888888889,0,60.9,99.2,6.8,91.86046511627907,0,0.53475935828877,0.96,3
305031129,50,11.43,4.77933381967508,13.8888888888889,0,84.40000000000002,99.2,6.8,76,0,1.6260162601626018,0.96,3
305031130,50,11.43,4.77933381967508,13.8888888888889,0,70.1,99.2,6.8,96.20253164556962,0,3.070175438596491,0.87,3
305031131,80,11.43,4.77933381967508,13.8888888888889,0,58.5,99.2,6.8,98.05825242718447,0,2.2082018927444795,0.83,3
305041132,42.86,11.72,5.40790677933803,28.5714285714286,0,63.9,99,5,98.22485207100591,0,0.5747126436781609,0.96,1
305041133,75,11.72,5.40790677933803,28.5714285714286,0,73.2,99,5,71.42857142857143,0,0,0.95,1
305041134,66.67,11.72,5.40790677933803,28.5714285714286,33.33333333333333,74.7,99,5,94.20289855072464,0,0.5398110661268556,0.98,1
305041135,62.5,11.72,5.40790677933803,28.5714285714286,0,66.09999999999998,99,5,94.9579831932773,0,1.4144271570014144,0.97,1
305041136,33.33,11.72,5.40790677933803,28.5714285714286,0,69.79999999999998,99,5,84.61538461538461,0,0,0.92,1
305041137,0,11.72,5.40790677933803,28.5714285714286,0,66.69999999999999,99,5,74.50980392156863,0,2.446982055464926,0.92,1
306011138,33.33,10.41,6.79735632049195,9.52380952380953,0,70,98.2,3.8,92.10526315789474,100,12,0.75,3
306011139,66.67,10.41,6.79735632049195,9.52380952380953,33.33333333333333,58.3,98.2,3.8,92.45283018867924,100,6.125827814569536,0.63,3
306011140,100,10.41,6.79735632049195,9.52380952380953,50,73.3,98.2,3.8,97.61904761904762,100,9.56175298804781,0.7,3
306011141,50,10.41,6.79735632049195,9.52380952380953,33.33333333333333,55.89999999999999,98.2,3.8,92.3076923076923,100,8.59453993933266,0.73,3
306011142,62.5,10.41,6.79735632049195,9.52380952380953,12.5,54.7,98.2,3.8,92.99065420560748,100,9.290953545232274,0.62,3
306011143,0,10.41,6.79735632049195,9.52380952380953,0,56.00000000000001,98.2,3.8,89.28571428571429,100,12.286689419795222,0.34,2
306021144,77.78,11.08,5.11196401969811,5,0,41.3,95.2,9.1,92.42424242424242,100,23.52185089974293,0.33,2
306021145,60,11.08,5.11196401969811,5,40,34.8,95.2,9.1,59.49367088607595,100,15.853658536585366,0.38,2
306021146,50,11.08,5.11196401969811,5,0,50,95.2,9.1,71.28712871287128,100,15.134099616858238,0.4,2
306021147,66.67,11.08,5.11196401969811,5,33.33333333333333,43.900000000000006,95.2,9.1,89.08045977011494,100,20.38647342995169,0.22,2
306021148,60,11.08,5.11196401969811,5,0,41.10000000000001,95.2,9.1,97.05882352941177,100,16.262482168330955,0.36,2
306021149,50,11.08,5.11196401969811,5,0,49.2,95.2,9.1,96.19047619047619,100,17.38484398216939,0.43,2
306021151,50,11.08,5.11196401969811,5,0,36.8,95.2,9.1,86.04651162790698,100,40.081799591002046,0.02,2
306021152,33.33,11.08,5.11196401969811,5,33.33333333333333,32.1,95.2,9.1,83.05084745762711,100,31.12391930835735,0.04,2
306021153,66.67,11.08,5.11196401969811,5,0,43.70000000000001,95.2,9.1,110.47619047619048,100,18.57764876632801,0.52,2
306021154,75,11.08,5.11196401969811,5,25,37.9,95.2,9.1,74,100,32.773109243697476,0.06,2
306021155,50,11.08,5.11196401969811,5,25,41,95.2,9.1,100,100,30.414746543778804,0.14,2
306021156,50,11.08,5.11196401969811,5,0,61,95.2,9.1,95.06172839506173,100,14.187643020594964,0.58,2
306021157,20,11.08,5.11196401969811,5,20,44.3,95.2,9.1,79.6875,100,34.97267759562842,0.05,2
307031184,100,10.86,5.93335113096247,9.09090909090909,0,55.60000000000001,97.2,6.6,81.13207547169812,100,9.090909090909092,0.4,3
307031185,100,10.86,5.93335113096247,9.09090909090909,0,31.3,97.2,6.6,80.95238095238095,100,12.12121212121212,0.33,2
307031186,33.33,10.86,5.93335113096247,9.09090909090909,0,43.400000000000006,97.2,6.6,85.36585365853658,100,10.566037735849058,0.25,2
307031187,66.67,10.86,5.93335113096247,9.09090909090909,33.33333333333333,59.599999999999994,97.2,6.6,100,100,9.090909090909092,0.11,2
307031188,100,10.86,5.93335113096247,9.09090909090909,0,48.3,97.2,6.6,83.05084745762711,100,5.063291139240507,0.25,3
307031189,37.5,10.86,5.93335113096247,9.09090909090909,0,34.4,97.2,6.6,95.80838323353294,100,15.99247412982126,0.12,2
308031205,37.5,10.45,5.22508946686722,2.94117647058824,0,32.6,94.5,7,82.75862068965517,100,22.972972972972975,0.05,2
308031207,100,10.45,5.22508946686722,2.94117647058824,0,40,94.5,7,82.05128205128204,100,13.18051575931232,0.2,2
308031208,57.14,10.45,5.22508946686722,2.94117647058824,14.285714285714285,49.2,94.5,7,93.12977099236642,100,15.883977900552487,0.44,2
308031210,75,10.45,5.22508946686722,2.94117647058824,25,33.3,94.5,7,92.01877934272301,100,18.455284552845526,0.24,2
308031211,100,10.45,5.22508946686722,2.94117647058824,0,34.7,94.5,7,75,100,22.395833333333336,0.09,2
308031212,100,10.45,5.22508946686722,2.94117647058824,100,45.5,94.5,7,100,100,35.43307086614173,0.02,2
308031213,80,10.45,5.22508946686722,2.94117647058824,20,34.8,94.5,7,93.02325581395348,100,13.917525773195877,0.48,2
308031214,50,10.45,5.22508946686722,2.94117647058824,0,22.1,94.5,7,92.7536231884058,100,16.543209876543212,0.11,2
308031215,60,10.45,5.22508946686722,2.94117647058824,0,37.6,94.5,7,100,100,11.544715447154472,0.23,2
308031216,0,10.45,5.22508946686722,2.94117647058824,0,38.3,94.5,7,101.75438596491229,100,15.594059405940596,0.2,2
308031217,0,10.45,5.22508946686722,2.94117647058824,0,41.400000000000006,94.5,7,78.78787878787878,100,30.76923076923077,0.03,2
308031220,0,10.45,5.22508946686722,2.94117647058824,0,52.6,94.5,7,109.6774193548387,100,12.093023255813954,0.46,2
308031222,42.86,10.45,5.22508946686722,2.94117647058824,0,50,94.5,7,83.78378378378379,100,12.614678899082568,0.48,2
308031223,50,10.45,5.22508946686722,2.94117647058824,0,46.70000000000001,94.5,7,113.41991341991343,100,11.410459587955629,0.41,2
309071251,84.62,10.46,6.6322973482138,1.5625,23.076923076923077,42.40000000000001,94.8,6.2,89.80169971671388,0,6.400384985563042,0.59,3
309071252,62.5,10.46,6.6322973482138,1.5625,0,59.8,94.8,6.2,92.7927927927928,0,4.63743676222597,0.65,3
309071253,100,10.46,6.6322973482138,1.5625,25,46.400000000000006,94.8,6.2,108.91089108910892,0,3.0303030303030303,0.83,3
309071256,80,10.46,6.6322973482138,1.5625,0,50,94.8,6.2,93.2806324110672,0,4.527027027027027,0.59,3
309081259,100,10.8,6.50930884275174,5.26315789473684,0,56.70000000000002,94.9,6.8,91.8918918918919,0,2.083333333333333,0.8,3
309081260,33.33,10.8,6.50930884275174,5.26315789473684,0,60.5,94.9,6.8,85.8974358974359,0,4.11522633744856,0.44,3
309081262,60,10.8,6.50930884275174,5.26315789473684,0,64.7,94.9,6.8,100,0,3.099361896080219,0.55,3
309101267,60,10.75,5.51248944484814,16.6666666666667,0,61.6,93.9,10.6,95.91836734693877,0,2.2181146025878005,0.78,3
309101268,100,10.75,5.51248944484814,16.6666666666667,0,68.9,93.9,10.6,90,0,3.802281368821293,0.82,3
310031283,60,10.25,6.7370089234878,4.44444444444445,20,55.7,97,5.6,86.03351955307262,0,12.195121951219512,0.2,3
310031284,66.67,10.25,6.7370089234878,4.44444444444445,0,32.99999999999999,97,5.6,95.29411764705881,0,12.162162162162163,0.12,3
310031285,33.33,10.25,6.7370089234878,4.44444444444445,0,40.900000000000006,97,5.6,90.21739130434783,0,11.580882352941178,0.33,3
310031286,40,10.25,6.7370089234878,4.44444444444445,0,54.29999999999999,97,5.6,71.83098591549296,0,12.15880893300248,0.22,3
310031287,22.22,10.25,6.7370089234878,4.44444444444445,11.11111111111111,37.4,97,5.6,86.08247422680412,0,13.81847914963205,0.13,3
310031288,100,10.25,6.7370089234878,4.44444444444445,33.33333333333333,53.400000000000006,97,5.6,83.6734693877551,100,6.41025641025641,0.65,3
310031289,66.67,10.25,6.7370089234878,4.44444444444445,0,53.400000000000006,97,5.6,95.45454545454545,0,3.5906642728904847,0.78,3
310031290,100,10.25,6.7370089234878,4.44444444444445,0,50.6,97,5.6,79.36507936507937,0,3.867403314917127,0.85,3
310031291,66.67,10.25,6.7370089234878,4.44444444444445,0,38.8,97,5.6,82.08955223880598,0,18.23204419889503,0.03,3
310031292,66.67,10.25,6.7370089234878,4.44444444444445,0,50,97,5.6,91.30434782608695,0,14.350797266514808,0.12,3
310031293,66.67,10.25,6.7370089234878,4.44444444444445,22.22222222222222,42.50000000000001,97,5.6,90.57591623036649,0,12.321877619446772,0.29,3
310031294,50,10.25,6.7370089234878,4.44444444444445,0,46.5,97,5.6,80.78602620087337,0,6.7164179104477615,0.66,3
310031295,100,10.25,6.7370089234878,4.44444444444445,0,40.900000000000006,97,5.6,66.66666666666666,0,17.180616740088105,0.02,3
311031311,72.73,10.02,5.98548875973255,2.77777777777778,18.181818181818183,39.900000000000006,95.7,7.4,72.20338983050848,0,8.011049723756907,0.18,3
311031312,71.43,10.02,5.98548875973255,2.77777777777778,0,41.3,95.7,7.4,69.35483870967742,0,8.093994778067886,0.15,3
311031313,50,10.02,5.98548875973255,2.77777777777778,0,44.3,95.7,7.4,75.177304964539,0,6.13107822410148,0.43,3
311031314,60,10.02,5.98548875973255,2.77777777777778,0,45.6,95.7,7.4,78.77358490566037,0,9.090909090909092,0.08,3
311031316,100,10.02,5.98548875973255,2.77777777777778,0,36.400000000000006,95.7,7.4,75.21367521367522,0,6.500691562932228,0.42,3
311031317,80,10.02,5.98548875973255,2.77777777777778,0,35,95.7,7.4,74.66666666666667,0,6.71685002895194,0.06,3
311031319,60,10.02,5.98548875973255,2.77777777777778,40,44.4,95.7,7.4,82.57261410788381,0,6.093189964157706,0.42,3
313041372,75,10.38,8.4314092437238,4.16666666666667,0,49.5,97.4,7.7,93.56435643564357,0,9.05448717948718,0.4,3
313041373,66.67,10.38,8.4314092437238,4.16666666666667,11.11111111111111,40.400000000000006,97.4,7.7,95.90163934426229,0,13.847158719790986,0.09,3
313041374,83.33,10.38,8.4314092437238,4.16666666666667,0,52.400000000000006,97.4,7.7,91.66666666666666,0,8.292682926829269,0.63,3
313041375,66.67,10.38,8.4314092437238,4.16666666666667,0,53,97.4,7.7,93.42105263157895,0,5.500868558193399,0.63,3
313041376,100,10.38,8.4314092437238,4.16666666666667,0,43.8,97.4,7.7,102.77777777777777,100,6.372549019607843,0.62,3
314021389,42.86,10.84,6.41889413309759,2.85714285714286,0,50.4,98.7,8,90.09433962264151,0,5.319571258435888,0.61,3
316021417,100,10.93,7.21184033374994,3.84615384615385,0,61.7,98.4,6.7,96.11650485436894,0,3.658536585365854,0.41,3
316021418,50,10.93,7.21184033374994,3.84615384615385,0,71.2,98.4,6.7,83.63636363636363,0,2.5936599423631126,0.58,3
316021419,0,10.93,7.21184033374994,3.84615384615385,0,50,98.4,6.7,123.52941176470588,0,6.372549019607843,0.17,3
316021421,40,10.93,7.21184033374994,3.84615384615385,0,48.80000000000001,98.4,6.7,89,0,4.771784232365145,0.54,3
316021422,33.33,10.93,7.21184033374994,3.84615384615385,0,48.90000000000001,98.4,6.7,94.3820224719101,0,5.14018691588785,0.49,3
316021423,50,10.93,7.21184033374994,3.84615384615385,0,65.8,98.4,6.7,91,0,3.7704918032786887,0.57,3
316021424,75,10.93,7.21184033374994,3.84615384615385,0,62.9,98.4,6.7,97.2972972972973,0,5.529225908372828,0.57,3
316031425,75,10.57,3.70517767294508,5,0,55.8,98.2,3.6,103.65853658536585,0,3.826787512588117,0.56,3
316031426,33.33,10.57,3.70517767294508,5,0,42.50000000000001,98.2,3.6,94.79166666666666,0,4.470198675496689,0.5,3
316031427,58.33,10.57,3.70517767294508,5,0,65.4,98.2,3.6,90.3061224489796,0,5.249110320284697,0.37,3
316031428,50,10.57,3.70517767294508,5,0,60.4,98.2,3.6,84.14634146341463,0,2.6615969581749046,0.55,3
316071545,80,10.75,8.84413316719797,5.26315789473684,0,60.4,97.6,6.6,93.93939393939394,0,5.263157894736842,0.51,3
316071546,0,10.75,8.84413316719797,5.26315789473684,0,62.5,97.6,6.6,83.33333333333334,0,1.646090534979424,0.6,3
316071547,33.33,10.75,8.84413316719797,5.26315789473684,0,54.1,97.6,6.6,100,100,5.1058530510585305,0.53,3
316071548,41.67,10.75,8.84413316719797,5.26315789473684,0,47.10000000000001,97.6,6.6,94.23868312757202,0,7.2763684913217634,0.24,3
317011445,50,10.27,5.5373750304117,1.66666666666667,0,61.9,97.7,8.2,87.96296296296296,100,9.594594594594597,0.65,2
317011446,50,10.27,5.5373750304117,1.66666666666667,16.666666666666664,36.50000000000001,97.7,8.2,89.90384615384616,100,7.949790794979079,0.3,2
317011447,50,10.27,5.5373750304117,1.66666666666667,0,46.400000000000006,97.7,8.2,73.42657342657343,100,12.993630573248408,0.13,2
317011448,33.33,10.27,5.5373750304117,1.66666666666667,0,64,97.7,8.2,80.21978021978022,100,8.856088560885608,0.11,2
317011449,100,10.27,5.5373750304117,1.66666666666667,100,58.9,97.7,8.2,77.06422018348624,100,6.379585326953747,0.53,3
317011450,66.67,10.27,5.5373750304117,1.66666666666667,0,63.1,97.7,8.2,85.47486033519553,100,7.1200850159404885,0.78,3
317011451,50,10.27,5.5373750304117,1.66666666666667,0,54.89999999999999,97.7,8.2,90.15151515151516,100,8.076923076923077,0.43,2
317011452,100,10.27,5.5373750304117,1.66666666666667,0,56.70000000000002,97.7,8.2,95.29411764705881,100,2.4122807017543857,0.84,3
317011453,20,10.27,5.5373750304117,1.66666666666667,20,37.6,97.7,8.2,84.61538461538461,100,16.323731138545952,0.11,2
317011454,100,10.27,5.5373750304117,1.66666666666667,0,56.8,97.7,8.2,87.67123287671232,100,9.881422924901186,0.17,2
317011455,50,10.27,5.5373750304117,1.66666666666667,50,63.1,97.7,8.2,90.0990099009901,100,4.054054054054054,0.65,3
317011456,47.06,10.27,5.5373750304117,1.66666666666667,5.88235294117647,38.9,97.7,8.2,95.54140127388536,100,8.823529411764707,0.28,2
317011457,57.14,10.27,5.5373750304117,1.66666666666667,14.285714285714285,68.09999999999998,97.7,8.2,79.84496124031007,100,8.24742268041237,0.72,3
317011458,71.43,10.27,5.5373750304117,1.66666666666667,28.57142857142857,54.400000000000006,97.7,8.2,80.31088082901555,100,8.261211644374509,0.56,2
317011459,75,10.27,5.5373750304117,1.66666666666667,75,31.5,97.7,8.2,82.55813953488372,100,18.996798292422625,0.1,2
319021503,25,9.33,4.73106267244074,6.25,25,32.9,93.6,8.7,101.85185185185186,100,15.846994535519126,0.12,2
319021504,50,9.33,4.73106267244074,6.25,50,48.70000000000001,93.6,8.7,90,100,10.434782608695652,0.04,2
319021505,50,9.33,4.73106267244074,6.25,12.5,47.20000000000001,93.6,8.7,81.04575163398692,100,12.330456226880395,0.16,2
319021506,42.86,9.33,4.73106267244074,6.25,14.285714285714285,31.7,93.6,8.7,90.52631578947368,100,38.056013179571664,0.04,2
319021507,0,9.33,4.73106267244074,6.25,0,51.4,93.6,8.7,118.91891891891892,100,12.340425531914894,0.35,2
319021508,0,9.33,4.73106267244074,6.25,0,46.70000000000001,93.6,8.7,84.21052631578947,100,8.24742268041237,0.15,2
319021509,50,9.33,4.73106267244074,6.25,0,64.3,93.6,8.7,79.45205479452055,100,11.574074074074074,0.04,2
401011001,30.77,11.42,3.39943027008876,15.3846153846154,15.384615384615385,58.5,90.8,9.3,100,0,2.4,0.67,3
401011002,0,11.42,3.39943027008876,15.3846153846154,0,36.7,90.8,9.3,77.5,0,0,0.88,3
401021003,0,10.92,3.92063821980359,4.76190476190476,25,61.1,98.7,5.5,68.85245901639344,100,1.0282776349614395,0.7,3
401021004,25,10.92,3.92063821980359,4.76190476190476,0,63.3,98.7,5.5,87.36842105263159,0,0.4549590536851683,0.9,3
401021005,50,10.92,3.92063821980359,4.76190476190476,0,64,98.7,5.5,102.08333333333333,100,1.4492753623188406,0.74,3
401021006,20,10.92,3.92063821980359,4.76190476190476,20,57.4,98.7,5.5,93.63636363636364,100,1.7741935483870968,0.6,3
